,user_id,timestamp,group,landing_page,converted
97737,669518,2025-01-10 00:36:42.571675,treatment,new_page,0
97738,784914,2025-01-10 00:36:43.301975,control,old_page,1
97739,858786,2025-01-10 00:36:46.078665,treatment,new_page,0
97740,753662,2025-01-10 00:37:13.921725,control,old_page,0
97741,906525,2025-01-10 00:37:15.507001,treatment,new_page,0
97742,753335,2025-01-10 00:37:19.580907,control,old_page,0
97743,766267,2025-01-10 00:37:20.448158,control,old_page,1
97744,721573,2025-01-10 00:37:26.058410,control,old_page,0
97745,765945,2025-01-10 00:37:29.189270,control,old_page,0
97746,777960,2025-01-10 00:37:42.013657,treatment,new_page,0
97747,756623,2025-01-10 00:37:53.459597,control,old_page,0
97748,829586,2025-01-10 00:37:54.863401,treatment,new_page,0
97749,659379,2025-01-10 00:38:09.142124,control,old_page,1
97750,941975,2025-01-10 00:38:20.119164,treatment,new_page,1
97751,679823,2025-01-10 00:38:21.318804,control,old_page,0
97752,654919,2025-01-10 00:38:21.344562,control,old_page,0
97753,697829,2025-01-10 00:38:27.271972,control,old_page,0
97754,688391,2025-01-10 00:38:31.015143,treatment,new_page,0
97755,710876,2025-01-10 00:38:40.282550,control,old_page,0
97756,796144,2025-01-10 00:38:41.440137,treatment,new_page,0
97757,714750,2025-01-10 00:38:52.310067,treatment,new_page,0
97758,715680,2025-01-10 00:38:52.987647,treatment,new_page,1
97759,798142,2025-01-10 00:38:57.997836,control,old_page,0
97760,854516,2025-01-10 00:39:16.977562,treatment,new_page,0
97761,633435,2025-01-10 00:39:18.367377,control,old_page,0
97762,754601,2025-01-10 00:39:33.585340,treatment,new_page,0
97763,937039,2025-01-10 00:39:39.926825,control,old_page,0
97764,878369,2025-01-10 00:39:43.973364,treatment,new_page,0
97765,871516,2025-01-10 00:39:54.322791,control,old_page,0
97766,761590,2025-01-10 00:40:11.366554,treatment,new_page,1
97767,669421,2025-01-10 00:40:25.030550,treatment,new_page,0
97768,676599,2025-01-10 00:40:30.812834,control,old_page,0
97769,685879,2025-01-10 00:40:32.082051,control,old_page,0
97770,726786,2025-01-10 00:40:34.514119,treatment,new_page,0
97771,645070,2025-01-10 00:40:37.839448,control,old_page,0
97772,743183,2025-01-10 00:40:41.932798,treatment,new_page,0
97773,860228,2025-01-10 00:40:45.678715,treatment,new_page,0
97774,681742,2025-01-10 00:40:47.488556,control,old_page,0
97775,690697,2025-01-10 00:41:07.858560,control,old_page,0
97776,682888,2025-01-10 00:41:11.179079,treatment,new_page,0
97777,872276,2025-01-10 00:41:31.915410,control,old_page,0
97778,662655,2025-01-10 00:41:43.453762,control,old_page,0
97779,685709,2025-01-10 00:41:43.694250,treatment,new_page,0
97780,837316,2025-01-10 00:42:04.867261,control,old_page,1
97781,879741,2025-01-10 00:42:30.844052,treatment,new_page,0
97782,779469,2025-01-10 00:42:33.086873,control,old_page,0
97783,919805,2025-01-10 00:42:33.642886,treatment,new_page,0
97784,887513,2025-01-10 00:42:44.103213,treatment,new_page,0
97785,852436,2025-01-10 00:42:52.431243,control,old_page,0
97786,789620,2025-01-10 00:43:05.180254,treatment,new_page,1
97787,836676,2025-01-10 00:43:08.252057,control,old_page,0
97788,705547,2025-01-10 00:43:28.239847,treatment,new_page,0
97789,890201,2025-01-10 00:43:30.311137,treatment,new_page,0
97790,703840,2025-01-10 00:43:35.245015,treatment,new_page,0
97791,884714,2025-01-10 00:43:47.304139,control,old_page,0
97792,663016,2025-01-10 00:43:54.530814,treatment,new_page,0
97793,813532,2025-01-10 00:43:54.570356,treatment,new_page,0
97794,759328,2025-01-10 00:44:01.864755,control,old_page,0
97795,719453,2025-01-10 00:44:11.193857,control,old_page,0
97796,745382,2025-01-10 00:44:13.835568,treatment,new_page,0
97797,808164,2025-01-10 00:44:14.989697,control,old_page,0
97798,725782,2025-01-10 00:44:19.592097,treatment,new_page,0
97799,770756,2025-01-10 00:44:21.816105,control,old_page,0
97800,672354,2025-01-10 00:44:38.414416,treatment,new_page,0
97801,860666,2025-01-10 00:44:44.072649,treatment,new_page,0
97802,922164,2025-01-10 00:45:07.015614,treatment,new_page,0
97803,932994,2025-01-10 00:45:14.061935,treatment,new_page,1
97804,816813,2025-01-10 00:45:14.239838,treatment,new_page,0
97805,930255,2025-01-10 00:45:16.660496,treatment,new_page,0
97806,633912,2025-01-10 00:45:18.904806,control,old_page,0
97807,776188,2025-01-10 00:45:31.304219,control,old_page,1
97808,804604,2025-01-10 00:45:35.275049,control,old_page,0
97809,903940,2025-01-10 00:45:41.191552,control,old_page,0
97810,820086,2025-01-10 00:45:42.953855,treatment,new_page,1
97811,741400,2025-01-10 00:46:09.631383,treatment,new_page,0
97812,669694,2025-01-10 00:46:23.087130,control,old_page,0
97813,716477,2025-01-10 00:46:32.885592,control,old_page,0
97814,931953,2025-01-10 00:46:40.472486,treatment,new_page,0
97815,668515,2025-01-10 00:46:45.971628,control,old_page,0
97816,714524,2025-01-10 00:46:46.206755,control,old_page,0
97817,814428,2025-01-10 00:46:50.498284,control,old_page,0
97818,925093,2025-01-10 00:46:54.610909,control,old_page,1
97819,891159,2025-01-10 00:47:02.527035,control,old_page,0
97820,923003,2025-01-10 00:47:14.233029,treatment,new_page,0
97821,924395,2025-01-10 00:47:25.540969,control,old_page,0
97822,717280,2025-01-10 00:47:27.101887,control,old_page,0
97823,657090,2025-01-10 00:47:33.215043,treatment,new_page,0
97824,687011,2025-01-10 00:47:33.928175,treatment,new_page,0
97825,781395,2025-01-10 00:47:45.024403,treatment,new_page,0
97826,901944,2025-01-10 00:47:47.887173,control,old_page,0
97827,858953,2025-01-10 00:47:50.577089,treatment,new_page,0
97828,944885,2025-01-10 00:47:53.396814,control,old_page,0
97829,730729,2025-01-10 00:48:00.823230,treatment,new_page,0
97830,907555,2025-01-10 00:48:06.324528,control,old_page,0
97831,690981,2025-01-10 00:48:14.259491,control,old_page,0
97832,638671,2025-01-10 00:48:28.589538,treatment,new_page,0
97833,812913,2025-01-10 00:48:30.396232,control,old_page,0
97834,666690,2025-01-10 00:48:31.734097,treatment,new_page,0
97835,878367,2025-01-10 00:48:32.375030,treatment,new_page,0
97836,871198,2025-01-10 00:48:34.360938,treatment,new_page,0
97837,939347,2025-01-10 00:48:41.217778,treatment,new_page,0
97838,644617,2025-01-10 00:48:51.275377,control,old_page,0
97839,661612,2025-01-10 00:49:00.598849,treatment,new_page,0
97840,773067,2025-01-10 00:49:05.989932,treatment,new_page,0
97841,908977,2025-01-10 00:49:07.545779,treatment,new_page,0
97842,833836,2025-01-10 00:49:09.206465,treatment,new_page,1
97843,777217,2025-01-10 00:49:10.848641,control,old_page,0
97844,750593,2025-01-10 00:49:17.588419,control,old_page,1
97845,816933,2025-01-10 00:49:24.080144,treatment,new_page,0
97846,643671,2025-01-10 00:49:26.511088,control,old_page,0
97847,884773,2025-01-10 00:49:31.517565,treatment,new_page,0
97848,653029,2025-01-10 00:49:37.574183,treatment,new_page,0
97849,650215,2025-01-10 00:49:37.964669,control,old_page,0
97850,800185,2025-01-10 00:49:55.867569,treatment,new_page,0
97851,633369,2025-01-10 00:50:00.579758,control,old_page,0
97852,908553,2025-01-10 00:50:01.830322,control,old_page,0
97853,764318,2025-01-10 00:50:13.801442,treatment,new_page,0
97854,801514,2025-01-10 00:50:15.839185,control,old_page,0
97855,827221,2025-01-10 00:50:20.416641,treatment,new_page,0
97856,889946,2025-01-10 00:50:22.433796,treatment,new_page,0
97857,817625,2025-01-10 00:50:32.703551,control,old_page,0
97858,856187,2025-01-10 00:50:42.683334,control,old_page,0
97859,832989,2025-01-10 00:50:44.478639,control,old_page,0
97860,695775,2025-01-10 00:50:45.022040,control,old_page,0
97861,796544,2025-01-10 00:50:45.439458,control,old_page,0
97862,908265,2025-01-10 00:50:48.004990,treatment,new_page,0
97863,815070,2025-01-10 00:51:01.444541,treatment,new_page,0
97864,630898,2025-01-10 00:51:05.661665,control,old_page,0
97865,645497,2025-01-10 00:51:05.849579,control,old_page,0
97866,654942,2025-01-10 00:51:10.257807,control,old_page,0
97867,832436,2025-01-10 00:51:23.201509,control,old_page,0
97868,640646,2025-01-10 00:51:44.536544,control,old_page,0
97869,662517,2025-01-10 00:51:47.761812,control,old_page,0
97870,900633,2025-01-10 00:51:49.472281,control,old_page,0
97871,931192,2025-01-10 00:51:50.182721,control,old_page,0
97872,638013,2025-01-10 00:51:57.268681,control,old_page,1
97873,832404,2025-01-10 00:52:22.694036,control,old_page,0
97874,806804,2025-01-10 00:52:30.153397,control,old_page,0
97875,752088,2025-01-10 00:52:31.314082,control,old_page,0
97876,666528,2025-01-10 00:52:36.246753,treatment,new_page,1
97877,865419,2025-01-10 00:52:36.846989,control,old_page,0
97878,883200,2025-01-10 00:52:46.840410,control,old_page,1
97879,832876,2025-01-10 00:52:47.080598,control,old_page,0
97880,654634,2025-01-10 00:52:53.550404,treatment,new_page,0
97881,790923,2025-01-10 00:53:04.136947,treatment,new_page,0
97882,660725,2025-01-10 00:53:04.676431,control,old_page,0
97883,812965,2025-01-10 00:53:04.999009,treatment,new_page,0
97884,936622,2025-01-10 00:53:05.944979,treatment,new_page,0
97885,683543,2025-01-10 00:53:09.527550,treatment,new_page,0
97886,708656,2025-01-10 00:53:17.351817,control,old_page,1
97887,942094,2025-01-10 00:53:17.858876,control,old_page,0
97888,640413,2025-01-10 00:53:21.621755,treatment,new_page,0
97889,657831,2025-01-10 00:53:21.702824,treatment,new_page,0
97890,935651,2025-01-10 00:53:28.585629,treatment,new_page,0
97891,922894,2025-01-10 00:53:29.662721,control,old_page,0
97892,874061,2025-01-10 00:53:40.088751,control,old_page,0
97893,753043,2025-01-10 00:54:00.487827,treatment,new_page,0
97894,744152,2025-01-10 00:54:17.767204,control,old_page,0
97895,940685,2025-01-10 00:54:21.861169,treatment,new_page,0
97896,669785,2025-01-10 00:54:29.650360,control,old_page,0
97897,869920,2025-01-10 00:54:32.314624,control,old_page,1
97898,937190,2025-01-10 00:54:33.947809,treatment,new_page,0
97899,887921,2025-01-10 00:54:34.620521,treatment,new_page,0
97900,795352,2025-01-10 00:54:35.445991,control,old_page,0
97901,677613,2025-01-10 00:54:38.432795,treatment,new_page,1
97902,850847,2025-01-10 00:54:59.219797,control,old_page,0
97903,875358,2025-01-10 00:55:07.050414,treatment,new_page,0
97904,929685,2025-01-10 00:55:10.143385,control,old_page,0
97905,837778,2025-01-10 00:55:10.982248,control,old_page,1
97906,885558,2025-01-10 00:55:19.220541,treatment,new_page,0
97907,923986,2025-01-10 00:55:19.604681,treatment,new_page,0
97908,888796,2025-01-10 00:55:22.529201,control,old_page,0
97909,873324,2025-01-10 00:55:29.106515,control,old_page,0
97910,732086,2025-01-10 00:55:42.483732,treatment,new_page,0
97911,910378,2025-01-10 00:55:50.336947,control,old_page,0
97912,661068,2025-01-10 00:56:00.391620,treatment,new_page,0
97913,675367,2025-01-10 00:56:00.435594,treatment,new_page,1
97914,894833,2025-01-10 00:56:05.565983,control,old_page,0
97915,693070,2025-01-10 00:56:06.631914,control,old_page,0
97916,840032,2025-01-10 00:56:16.367698,treatment,new_page,0
97917,724766,2025-01-10 00:56:24.462548,control,old_page,0
97918,865648,2025-01-10 00:56:31.078081,control,old_page,0
97919,908472,2025-01-10 00:56:35.950135,treatment,new_page,0
97920,661976,2025-01-10 00:56:41.933623,treatment,new_page,1
97921,849482,2025-01-10 00:56:59.512913,treatment,new_page,0
97922,756799,2025-01-10 00:57:01.024943,treatment,new_page,0
97923,885753,2025-01-10 00:57:07.804668,treatment,new_page,1
97924,882805,2025-01-10 00:57:20.731952,treatment,new_page,0
97925,911416,2025-01-10 00:57:31.981333,control,old_page,0
97926,870999,2025-01-10 00:57:47.441706,treatment,new_page,0
97927,821930,2025-01-10 00:57:49.761022,control,old_page,0
97928,935323,2025-01-10 00:57:50.115890,treatment,new_page,0
97929,644700,2025-01-10 00:57:51.064278,treatment,new_page,0
97930,741070,2025-01-10 00:57:57.002715,control,old_page,0
97931,870157,2025-01-10 00:58:02.716708,control,old_page,1
97932,864925,2025-01-10 00:58:03.029030,treatment,new_page,0
97933,772611,2025-01-10 00:58:03.350071,control,old_page,0
97934,814349,2025-01-10 00:58:03.644080,treatment,new_page,0
97935,892009,2025-01-10 00:58:23.973093,control,old_page,0
97936,775832,2025-01-10 00:58:30.200478,control,old_page,0
97937,926650,2025-01-10 00:58:30.302578,treatment,new_page,0
97938,929574,2025-01-10 00:58:35.194263,treatment,new_page,0
97939,873405,2025-01-10 00:58:52.150847,treatment,new_page,1
97940,849513,2025-01-10 00:58:52.465750,control,old_page,0
97941,862938,2025-01-10 00:58:56.069516,control,old_page,0
97942,928806,2025-01-10 00:58:56.084275,treatment,new_page,1
97943,741979,2025-01-10 00:58:56.136162,treatment,new_page,1
97944,755964,2025-01-10 00:58:57.553079,treatment,new_page,1
97945,751039,2025-01-10 00:58:59.088814,treatment,new_page,0
97946,707977,2025-01-10 00:59:03.749884,control,old_page,0
97947,871655,2025-01-10 00:59:04.073966,control,old_page,0
97948,686658,2025-01-10 00:59:08.723136,treatment,new_page,0
97949,742458,2025-01-10 00:59:13.251182,treatment,new_page,0
97950,880144,2025-01-10 00:59:16.545835,treatment,new_page,0
97951,649351,2025-01-10 00:59:21.032718,control,old_page,1
97952,660159,2025-01-10 00:59:27.501923,treatment,new_page,0
97953,704891,2025-01-10 00:59:30.230611,treatment,new_page,0
97954,858065,2025-01-10 00:59:41.430693,treatment,new_page,0
97955,884412,2025-01-10 00:59:41.492803,control,old_page,0
97956,777203,2025-01-10 00:59:43.601078,treatment,new_page,0
97957,765414,2025-01-10 00:59:49.487042,control,old_page,0
97958,799454,2025-01-10 01:00:00.499015,treatment,new_page,0
97959,899909,2025-01-10 01:00:12.687083,treatment,new_page,0
97960,711715,2025-01-10 01:00:18.722884,control,old_page,0
97961,904802,2025-01-10 01:00:23.220594,control,old_page,0
97962,907175,2025-01-10 01:00:25.551241,treatment,new_page,0
97963,808152,2025-01-10 01:00:34.219105,treatment,new_page,0
97964,675388,2025-01-10 01:00:40.733921,control,old_page,0
97965,769722,2025-01-10 01:00:42.603699,treatment,new_page,0
97966,720717,2025-01-10 01:00:43.509933,control,old_page,0
97967,869949,2025-01-10 01:00:48.144362,control,old_page,0
97968,787456,2025-01-10 01:00:48.798537,treatment,new_page,0
97969,684287,2025-01-10 01:00:54.460237,treatment,new_page,0
97970,821952,2025-01-10 01:00:55.517998,treatment,new_page,0
97971,822475,2025-01-10 01:01:19.091041,control,old_page,0
97972,919196,2025-01-10 01:01:19.252982,control,old_page,0
97973,754619,2025-01-10 01:01:19.659262,treatment,new_page,1
97974,690747,2025-01-10 01:01:23.030258,control,old_page,0
97975,923467,2025-01-10 01:01:25.658023,treatment,new_page,0
97976,638785,2025-01-10 01:01:26.005586,treatment,new_page,0
97977,853568,2025-01-10 01:01:47.077140,control,old_page,0
97978,711284,2025-01-10 01:01:50.841811,control,old_page,0
97979,649850,2025-01-10 01:01:54.881825,treatment,new_page,1
97980,848858,2025-01-10 01:01:59.743435,control,old_page,0
97981,731112,2025-01-10 01:02:26.372449,control,old_page,1
97982,925878,2025-01-10 01:02:41.762846,control,old_page,0
97983,634134,2025-01-10 01:03:21.163405,control,old_page,0
97984,746058,2025-01-10 01:03:25.184071,control,old_page,0
97985,775732,2025-01-10 01:03:26.861730,treatment,new_page,0
97986,683538,2025-01-10 01:03:28.333969,treatment,new_page,0
97987,912867,2025-01-10 01:03:42.770472,control,old_page,0
97988,899731,2025-01-10 01:03:46.162072,control,old_page,0
97989,893484,2025-01-10 01:03:50.368016,treatment,new_page,0
97990,786888,2025-01-10 01:03:52.843877,treatment,new_page,0
97991,654493,2025-01-10 01:04:04.941746,treatment,new_page,0
97992,678348,2025-01-10 01:04:05.241163,treatment,new_page,0
97993,818054,2025-01-10 01:04:09.942516,treatment,new_page,0
97994,641553,2025-01-10 01:04:23.274420,control,old_page,0
97995,779817,2025-01-10 01:04:29.160027,control,old_page,1
97996,759949,2025-01-10 01:04:39.477713,control,old_page,0
97997,838958,2025-01-10 01:04:46.132953,control,old_page,0
97998,652087,2025-01-10 01:04:46.683968,treatment,new_page,0
97999,767319,2025-01-10 01:04:47.986563,treatment,new_page,1
98000,913117,2025-01-10 01:04:48.908974,control,old_page,1
98001,926446,2025-01-10 01:04:51.807848,control,old_page,0
98002,723788,2025-01-10 01:04:52.436129,control,old_page,0
98003,754343,2025-01-10 01:04:54.216193,control,old_page,1
98004,870408,2025-01-10 01:05:05.918999,treatment,new_page,0
98005,774690,2025-01-10 01:05:11.417737,control,old_page,0
98006,638264,2025-01-10 01:05:23.829420,control,old_page,1
98007,804316,2025-01-10 01:05:24.963795,treatment,new_page,0
98008,900393,2025-01-10 01:05:34.971503,control,old_page,0
98009,832260,2025-01-10 01:05:38.059668,control,old_page,0
98010,772767,2025-01-10 01:05:41.552240,treatment,new_page,0
98011,740202,2025-01-10 01:05:42.602333,control,old_page,0
98012,880439,2025-01-10 01:05:45.350909,control,old_page,0
98013,692484,2025-01-10 01:05:48.108140,control,old_page,0
98014,673418,2025-01-10 01:05:55.548068,treatment,new_page,0
98015,868152,2025-01-10 01:05:57.797898,control,old_page,1
98016,647115,2025-01-10 01:06:17.986532,treatment,new_page,0
98017,803999,2025-01-10 01:06:23.541281,control,old_page,0
98018,886761,2025-01-10 01:06:27.134412,treatment,new_page,0
98019,789300,2025-01-10 01:06:31.187858,control,old_page,0
98020,696765,2025-01-10 01:06:33.075940,control,old_page,0
98021,773799,2025-01-10 01:06:33.330342,treatment,new_page,0
98022,658985,2025-01-10 01:06:36.742138,treatment,new_page,0
98023,730977,2025-01-10 01:06:48.755292,treatment,new_page,0
98024,885388,2025-01-10 01:06:50.539283,treatment,new_page,0
98025,912156,2025-01-10 01:07:04.442340,control,old_page,0
98026,849167,2025-01-10 01:07:11.431983,control,old_page,1
98027,941508,2025-01-10 01:07:16.981806,control,old_page,0
98028,843532,2025-01-10 01:07:18.692592,treatment,new_page,0
98029,717371,2025-01-10 01:07:20.681817,control,old_page,0
98030,689176,2025-01-10 01:07:31.495589,control,old_page,0
98031,905532,2025-01-10 01:07:47.845878,treatment,new_page,0
98032,866999,2025-01-10 01:07:50.010136,control,old_page,1
98033,684223,2025-01-10 01:07:50.823002,control,old_page,0
98034,915216,2025-01-10 01:07:52.224976,control,old_page,0
98035,765325,2025-01-10 01:07:57.062825,treatment,new_page,0
98036,893463,2025-01-10 01:07:59.197062,control,old_page,0
98037,854834,2025-01-10 01:08:06.487345,treatment,new_page,0
98038,925975,2025-01-10 01:08:06.819408,treatment,new_page,0
98039,920702,2025-01-10 01:08:09.000424,control,old_page,0
98040,817930,2025-01-10 01:08:10.502150,control,old_page,0
98041,866366,2025-01-10 01:08:12.632284,control,old_page,0
98042,906676,2025-01-10 01:08:14.517211,control,old_page,0
98043,638715,2025-01-10 01:08:17.687536,treatment,new_page,0
98044,732014,2025-01-10 01:08:23.675049,control,old_page,1
98045,654735,2025-01-10 01:08:26.400232,treatment,new_page,0
98046,907689,2025-01-10 01:08:26.565383,treatment,new_page,0
98047,755441,2025-01-10 01:08:32.666744,control,old_page,0
98048,780165,2025-01-10 01:08:43.468014,treatment,new_page,0
98049,734149,2025-01-10 01:08:43.474982,control,old_page,0
98050,652508,2025-01-10 01:08:45.733491,treatment,new_page,0
98051,658439,2025-01-10 01:08:46.605396,control,old_page,1
98052,653131,2025-01-10 01:08:56.037225,control,old_page,1
98053,848861,2025-01-10 01:09:01.492034,control,old_page,1
98054,809697,2025-01-10 01:09:20.979430,control,old_page,0
98055,814628,2025-01-10 01:09:22.108949,treatment,new_page,1
98056,795046,2025-01-10 01:09:30.512033,treatment,new_page,0
98057,692567,2025-01-10 01:09:38.710346,control,old_page,0
98058,791219,2025-01-10 01:09:46.735739,treatment,new_page,0
98059,904622,2025-01-10 01:09:47.660211,control,old_page,0
98060,783022,2025-01-10 01:10:02.488317,treatment,new_page,0
98061,686614,2025-01-10 01:10:05.963021,control,old_page,0
98062,872731,2025-01-10 01:10:13.808869,control,old_page,0
98063,898408,2025-01-10 01:10:32.223195,treatment,new_page,0
98064,783401,2025-01-10 01:10:33.550403,control,old_page,0
98065,756670,2025-01-10 01:10:44.264904,treatment,new_page,1
98066,887711,2025-01-10 01:10:53.587094,treatment,new_page,0
98067,869324,2025-01-10 01:11:01.601131,treatment,new_page,0
98068,797108,2025-01-10 01:11:12.368040,treatment,new_page,0
98069,764203,2025-01-10 01:11:13.358507,treatment,new_page,0
98070,706246,2025-01-10 01:11:57.563167,control,old_page,0
98071,849651,2025-01-10 01:12:02.828501,treatment,new_page,0
98072,852495,2025-01-10 01:12:08.750812,control,old_page,0
98073,872330,2025-01-10 01:12:11.194392,control,old_page,0
98074,674168,2025-01-10 01:12:12.673921,treatment,new_page,0
98075,916042,2025-01-10 01:12:15.443003,treatment,new_page,0
98076,766873,2025-01-10 01:12:18.241505,treatment,new_page,0
98077,721233,2025-01-10 01:12:30.527558,treatment,new_page,0
98078,817106,2025-01-10 01:12:33.792548,treatment,new_page,0
98079,936505,2025-01-10 01:12:42.898112,treatment,new_page,0
98080,645796,2025-01-10 01:12:46.991141,control,old_page,0
98081,802513,2025-01-10 01:12:47.462184,control,old_page,1
98082,715981,2025-01-10 01:12:53.161418,treatment,new_page,0
98083,823446,2025-01-10 01:12:57.065832,treatment,new_page,0
98084,917486,2025-01-10 01:12:59.917794,treatment,new_page,0
98085,845501,2025-01-10 01:13:09.175006,treatment,new_page,0
98086,723946,2025-01-10 01:13:10.536036,control,old_page,0
98087,720872,2025-01-10 01:13:11.996663,control,old_page,0
98088,734204,2025-01-10 01:13:13.072268,control,old_page,0
98089,789745,2025-01-10 01:13:14.837269,treatment,new_page,0
98090,768899,2025-01-10 01:13:19.901793,treatment,new_page,0
98091,767256,2025-01-10 01:13:20.276339,treatment,new_page,0
98092,890194,2025-01-10 01:13:30.381352,control,old_page,1
98093,787153,2025-01-10 01:13:35.117332,control,old_page,0
98094,870156,2025-01-10 01:13:45.270665,treatment,new_page,0
98095,726212,2025-01-10 01:13:46.388194,control,old_page,0
98096,932064,2025-01-10 01:13:46.924441,treatment,new_page,0
98097,819701,2025-01-10 01:13:52.551511,control,old_page,0
98098,675089,2025-01-10 01:13:53.752803,control,old_page,0
98099,736116,2025-01-10 01:14:08.574078,control,old_page,0
98100,778074,2025-01-10 01:14:12.653816,treatment,new_page,0
98101,934256,2025-01-10 01:14:13.758655,control,old_page,0
98102,631929,2025-01-10 01:14:28.158551,control,old_page,0
98103,792036,2025-01-10 01:14:33.275036,treatment,new_page,0
98104,859547,2025-01-10 01:14:50.759233,control,old_page,0
98105,670475,2025-01-10 01:14:53.689292,control,old_page,0
98106,836403,2025-01-10 01:15:27.694141,control,old_page,1
98107,891684,2025-01-10 01:15:47.004006,control,old_page,0
98108,917030,2025-01-10 01:15:48.420454,treatment,new_page,1
98109,865772,2025-01-10 01:15:52.298931,control,old_page,0
98110,723127,2025-01-10 01:15:57.344584,treatment,new_page,0
98111,736024,2025-01-10 01:15:57.599358,control,old_page,0
98112,649305,2025-01-10 01:15:59.811382,treatment,new_page,0
98113,845635,2025-01-10 01:16:00.560501,control,old_page,0
98114,822377,2025-01-10 01:16:17.696605,treatment,new_page,0
98115,839061,2025-01-10 01:16:22.746368,treatment,new_page,0
98116,893827,2025-01-10 01:16:31.371050,treatment,new_page,0
98117,649152,2025-01-10 01:16:37.667483,control,old_page,0
98118,882032,2025-01-10 01:17:14.492818,control,old_page,0
98119,806278,2025-01-10 01:17:18.438685,control,old_page,0
98120,635586,2025-01-10 01:17:19.295143,control,old_page,0
98121,645513,2025-01-10 01:17:23.981090,treatment,new_page,0
98122,694620,2025-01-10 01:17:29.824242,control,old_page,0
98123,889647,2025-01-10 01:17:37.307168,treatment,new_page,0
98124,944167,2025-01-10 01:17:37.496508,treatment,new_page,0
98125,839164,2025-01-10 01:17:41.952191,control,old_page,0
98126,643579,2025-01-10 01:17:56.520075,control,old_page,0
98127,723149,2025-01-10 01:17:57.278033,treatment,new_page,0
98128,651543,2025-01-10 01:18:00.535128,treatment,new_page,0
98129,704301,2025-01-10 01:18:02.080780,treatment,new_page,0
98130,716180,2025-01-10 01:18:03.218602,treatment,new_page,0
98131,715581,2025-01-10 01:18:08.574273,treatment,new_page,0
98132,735902,2025-01-10 01:18:10.713172,treatment,new_page,0
98133,730154,2025-01-10 01:18:13.136192,control,old_page,0
98134,704545,2025-01-10 01:18:14.647343,treatment,new_page,0
98135,934408,2025-01-10 01:18:15.549422,treatment,new_page,0
98136,927870,2025-01-10 01:18:17.902741,control,old_page,0
98137,702157,2025-01-10 01:18:24.057245,treatment,new_page,0
98138,630709,2025-01-10 01:18:36.039820,control,old_page,0
98139,834516,2025-01-10 01:18:53.179731,control,old_page,0
98140,701574,2025-01-10 01:18:59.579063,control,old_page,0
98141,766641,2025-01-10 01:19:05.100824,control,old_page,0
98142,647276,2025-01-10 01:19:09.985389,treatment,new_page,0
98143,647777,2025-01-10 01:19:18.181111,treatment,new_page,0
98144,663806,2025-01-10 01:19:18.964694,treatment,new_page,1
98145,782149,2025-01-10 01:19:23.371285,treatment,new_page,0
98146,760764,2025-01-10 01:19:25.872406,control,old_page,0
98147,703989,2025-01-10 01:19:38.500540,treatment,new_page,0
98148,925820,2025-01-10 01:19:38.936755,treatment,new_page,0
98149,752600,2025-01-10 01:19:43.310610,treatment,new_page,0
98150,849472,2025-01-10 01:19:44.973798,control,old_page,0
98151,731074,2025-01-10 01:19:48.462490,treatment,new_page,0
98152,766788,2025-01-10 01:19:52.137409,treatment,new_page,0
98153,648400,2025-01-10 01:20:10.481738,treatment,new_page,0
98154,705435,2025-01-10 01:20:17.348273,treatment,new_page,0
98155,779239,2025-01-10 01:20:34.724757,treatment,new_page,1
98156,696138,2025-01-10 01:20:37.255606,treatment,new_page,0
98157,786114,2025-01-10 01:20:56.889791,treatment,new_page,0
98158,829547,2025-01-10 01:21:00.031364,treatment,new_page,0
98159,868021,2025-01-10 01:21:03.345085,control,old_page,0
98160,678366,2025-01-10 01:21:04.637578,control,old_page,0
98161,661352,2025-01-10 01:21:04.684385,treatment,new_page,0
98162,766925,2025-01-10 01:21:09.944513,control,old_page,0
98163,938131,2025-01-10 01:21:10.433191,treatment,new_page,0
98164,831208,2025-01-10 01:21:20.045422,control,old_page,0
98165,838580,2025-01-10 01:21:28.688210,treatment,new_page,0
98166,821141,2025-01-10 01:21:29.226308,control,old_page,0
98167,865354,2025-01-10 01:21:30.290859,treatment,new_page,0
98168,785324,2025-01-10 01:21:34.787493,control,old_page,0
98169,668493,2025-01-10 01:21:39.553023,control,old_page,0
98170,849150,2025-01-10 01:21:58.247131,control,old_page,0
98171,903556,2025-01-10 01:21:58.741252,treatment,new_page,0
98172,844135,2025-01-10 01:22:07.726912,control,old_page,0
98173,658776,2025-01-10 01:22:38.194428,treatment,new_page,0
98174,943624,2025-01-10 01:22:40.165005,control,old_page,0
98175,852071,2025-01-10 01:22:44.480469,treatment,new_page,0
98176,858571,2025-01-10 01:22:48.686628,control,old_page,0
98177,656473,2025-01-10 01:23:10.750713,control,old_page,0
98178,782208,2025-01-10 01:23:19.582210,control,old_page,0
98179,927599,2025-01-10 01:23:21.653534,control,old_page,0
98180,661074,2025-01-10 01:23:30.006557,treatment,new_page,0
98181,825675,2025-01-10 01:23:40.125809,control,old_page,0
98182,875446,2025-01-10 01:23:49.807379,treatment,new_page,0
98183,712900,2025-01-10 01:23:56.562278,treatment,new_page,0
98184,767815,2025-01-10 01:24:01.262863,treatment,new_page,0
98185,732638,2025-01-10 01:24:04.122571,treatment,new_page,0
98186,689061,2025-01-10 01:24:22.092009,control,old_page,0
98187,687402,2025-01-10 01:24:23.831058,control,old_page,1
